"id","display_name","issn_l","count"
"https://openalex.org/S191438308","International journal of Computer Networks & Communications","0974-9322",1
"https://openalex.org/S4210207934","Probability and its applications","1431-7028",1
"https://openalex.org/S191292005","Crime and Justice","0192-3234",1
"https://openalex.org/S2898194095","NeuroImage Clinical","2213-1582",1
"https://openalex.org/S95999327","IEEE Systems Journal","1932-8184",1
"https://openalex.org/S136211407","Ecological Economics","0921-8009",1
"https://openalex.org/S38448739","The Electronic Journal of Combinatorics","1077-8926",1
"https://openalex.org/S2765063436","Annals of Data Science","2198-5804",1
"https://openalex.org/S71326023","The Journal of Higher Education","0022-1546",1
"https://openalex.org/S4210233685","Journal of Cybernetics","0022-0280",1
"https://openalex.org/S4210206302","Humanities and Social Sciences Communications","2662-9992",1
"https://openalex.org/S8494942","Journal of Combinatorial Designs","1063-8539",1
"https://openalex.org/S4210203510","Journal of Membrane Computing","2523-8906",1
"https://openalex.org/S204585504","International Journal of Network Management","1055-7148",1
"https://openalex.org/S123313652","GeoJournal","0343-2521",1
"https://openalex.org/S4210220829","DCC","1068-0314",1
"https://openalex.org/S76379409","Epiliepsy currents/Epilepsy currents","1535-7511",1
"https://openalex.org/S6243863","Journal of Accounting Education","0748-5751",1
"https://openalex.org/S146035217","Genomics","0888-7543",1
"https://openalex.org/S130801046","Bulletin of Symbolic Logic","1079-8986",1
"https://openalex.org/S8388595","Biochemical Genetics","0006-2928",1
"https://openalex.org/S4210185013","Journal of the Indian Society of Remote Sensing","0974-3006",1
"https://openalex.org/S117679522","International Journal of Applied Mathematics and Computer Science","1641-876X",1
"https://openalex.org/S72171858","Mining Technology Transactions of the Institutions of Mining and Metallurgy Section A","1474-9009",1
"https://openalex.org/S90745127","Journal of Thoracic Oncology","1556-0864",1
"https://openalex.org/S33500248","Survey Review","0039-6265",1
"https://openalex.org/S4210212446","Palgrave advances in the economics of innovation and technology","2662-3862",1
"https://openalex.org/S137519996","Electronic Markets","1019-6781",1
"https://openalex.org/S62110574","Review of Quantitative Finance and Accounting","0924-865X",1
"https://openalex.org/S4210169472","Policing An International Journal","1363-951X",1
"https://openalex.org/S188069727","Journal of Algorithms & Computational Technology","1748-3018",1
"https://openalex.org/S4210184376","Proceedings of the American Society for Information Science and Technology","0044-7870",1
"https://openalex.org/S32898093","Journal of Neural Engineering","1741-2552",1
"https://openalex.org/S4210198261","Scientific African","2468-2276",1
"https://openalex.org/S202446260","IEEE Transactions on Speech and Audio Processing","1063-6676",1
"https://openalex.org/S2898550049","Journal of Innovation in Digital Ecosystems","2352-6645",1
"https://openalex.org/S191117624","Journal of Women s Health","1540-9996",1
"https://openalex.org/S4210210127","International Journal of Research in Engineering and Technology","2319-1163",1
"https://openalex.org/S98349058","Spatial and Spatio-temporal Epidemiology","1877-5845",1
"https://openalex.org/S4210167992","Journal of Physics A Mathematical and General","0305-4470",1
"https://openalex.org/S170137484","Review of Financial Studies","0893-9454",1
"https://openalex.org/S48690275","European Journal of Epidemiology","0393-2990",1
"https://openalex.org/S59628528","Journal of Research of the National Institute of Standards and Technology","1044-677X",1
"https://openalex.org/S116446436","Quarterly of Applied Mathematics","0033-569X",1
"https://openalex.org/S102320310","Journal of Information Communication and Ethics in Society","1477-996X",1
"https://openalex.org/S4220650825","Computing in cardiology","2325-887X",1
"https://openalex.org/S42286584","Journal of Complexity","0885-064X",1
"https://openalex.org/S71285955","American Journal of Clinical Nutrition","0002-9165",1
"https://openalex.org/S4210180727","Frontiers of Earth Science","2095-0195",1
"https://openalex.org/S178520001","Legal Ethics","1460-728X",1
"https://openalex.org/S98831239","Microelectronics Journal","1879-2391",1
"https://openalex.org/S4210188727","International journal of electrical and computer engineering systems","1847-6996",1
"https://openalex.org/S20177303","Journal of Conflict Resolution","0022-0027",1
"https://openalex.org/S143381477","Environment International","0160-4120",1
"https://openalex.org/S84263908","Irrigation Science","0342-7188",1
"https://openalex.org/S12430390","Journal of Social and Personal Relationships","0265-4075",1
"https://openalex.org/S4210181436","Technologien für die intelligente Automation","2522-8579",1
"https://openalex.org/S2902260","IEEE Potentials","0278-6648",1
"https://openalex.org/S4210170470","Journal of Traffic and Transportation Engineering (English Edition)","2095-7564",1
"https://openalex.org/S207922018","Intelligenza Artificiale","1724-8035",1
"https://openalex.org/S33418846","British Journal of Anaesthesia","0007-0912",1
"https://openalex.org/S4210186896","SICS Software-Intensive Cyber-Physical Systems","2524-8510",1
"https://openalex.org/S4210234454","Decision engineering","1619-5736",1
"https://openalex.org/S4210179256","Híradástechnika/Infocommunications journal","0018-2028",1
"https://openalex.org/S4650632","International Journal of Speech Technology","1381-2416",1
"https://openalex.org/S54853311","Journal of Infrastructure Systems","1076-0342",1
"https://openalex.org/S4210227512","The Handbooks of fuzzy sets series","1388-4352",1
"https://openalex.org/S4210205300","Journal of Urban Planning and Development","0733-9488",1
"https://openalex.org/S2739059571","International Journal of Recent Contributions from Engineering Science & IT (iJES)","2197-8581",1
"https://openalex.org/S152520907","International Journal of Medical Engineering and Informatics","1755-0653",1
"https://openalex.org/S4210194560","Kluwer texts in the mathematical sciences","0927-4529",1
"https://openalex.org/S206811868","Nanotechnology","0957-4484",1
"https://openalex.org/S137445289","Cities","0264-2751",1
"https://openalex.org/S2734381524","Logic Journal of IGPL","1367-0751",1
"https://openalex.org/S90314269","American Journal of Political Science","0092-5853",1
"https://openalex.org/S159450355","China Communications","1673-5447",1
"https://openalex.org/S189694085","IEEE Sensors Journal","1530-437X",1
"https://openalex.org/S77047749","The Journal of Chemical Physics","0021-9606",1
"https://openalex.org/S186929564","Journal of Hospitality & Leisure Marketing","1050-7051",1
"https://openalex.org/S94385113","Serials Review","0098-7913",1
"https://openalex.org/S85498321","Design Automation for Embedded Systems","0929-5585",1
"https://openalex.org/S8391440","Cancer Epidemiology Biomarkers & Prevention","1055-9965",1
"https://openalex.org/S207178839","Journal of Geophysical Research Atmospheres","0148-0227",1
"https://openalex.org/S145553572","International Journal of General Systems","0308-1079",1
"https://openalex.org/S157918159","Aquatic Ecology","1386-2588",1
"https://openalex.org/S4210178811","Sociometry","0038-0431",1
"https://openalex.org/S2764539591","Computational and Structural Biotechnology Journal","2001-0370",1
"https://openalex.org/S4210187139","Transactions of the American Institute of Electrical Engineers","0096-3860",1
"https://openalex.org/S134818455","Communications on Pure and Applied Mathematics","0010-3640",1
"https://openalex.org/S4210214890","Environmental Progress & Sustainable Energy","1944-7442",1
"https://openalex.org/S45992627","The Economic Journal","0013-0133",1
"https://openalex.org/S168193669","Clinical and Experimental Pharmacology and Physiology","0305-1870",1
"https://openalex.org/S143806524","The Journal of Portfolio Management","0095-4918",1
"https://openalex.org/S43487215","Health & Place","1353-8292",1
"https://openalex.org/S162523228","Terminology International Journal of Theoretical and Applied Issues in Specialized Communication","0929-9971",1
"https://openalex.org/S178702154","Algebra Universalis","0002-5240",1
"https://openalex.org/S113298455","Pediatrics International","1328-8067",1
"https://openalex.org/S170287832","Libri","0024-2667",1
"https://openalex.org/S46732370","EP Europace","1099-5129",1
"https://openalex.org/S2764403354","Geoderma Regional","2352-0094",1
"https://openalex.org/S207319443","Complexity","1076-2787",1
"https://openalex.org/S55175622","Educational Researcher","0013-189X",1
"https://openalex.org/S2737635154","Applied Computing and Informatics","2210-8327",1
"https://openalex.org/S98455728","Sensors and Actuators B Chemical","0925-4005",1
"https://openalex.org/S2764982391","Communications of the IIMA","1543-5970",1
"https://openalex.org/S116483603","Journal of Risk & Insurance","0022-4367",1
"https://openalex.org/S4210232258","Journal of the Operations Research Society of America","0096-3984",1
"https://openalex.org/S2754193772","Journal of Thoracic Disease","2072-1439",1
"https://openalex.org/S4210169353","Journal of Causal Inference","2193-3685",1
"https://openalex.org/S2735156331","Journal of Cybersecurity","2057-2093",1
"https://openalex.org/S116571295","Medical Image Analysis","1361-8415",1
"https://openalex.org/S54188160","International Journal of Emergency Management","1471-4825",1
"https://openalex.org/S205918948","International Journal of Electronic Business","1470-6067",1
"https://openalex.org/S92214702","Microprocessing and Microprogramming","0165-6074",1
"https://openalex.org/S18666220","Journal of Experimental Psychology Learning Memory and Cognition","0278-7393",1
"https://openalex.org/S65486112","Archives of Computational Methods in Engineering","1134-3060",1
"https://openalex.org/S2596093566","Frontiers in Communication","2297-900X",1
"https://openalex.org/S203153751","Epilepsia","0013-9580",1
"https://openalex.org/S4210180398","Software Impacts","2665-9638",1
"https://openalex.org/S51650780","The Urban Review","0042-0972",1
"https://openalex.org/S98183460","IEEE Transactions on Neural Systems and Rehabilitation Engineering","1534-4320",1
"https://openalex.org/S4210169701","Mathematical engineering","2192-4732",1
"https://openalex.org/S14881475","Science and Engineering Ethics","1353-3452",1
"https://openalex.org/S4210214101","Healthcare","2227-9032",1
"https://openalex.org/S168049282","American Journal of Public Health","0090-0036",1
"https://openalex.org/S4210234333","Aarhus Series on Human Centered Computing","2445-7221",1
"https://openalex.org/S4210202212","INFORMS Journal on Applied Analytics","2644-0865",1
"https://openalex.org/S4210176581","Geographic Information Science & Technology Body of Knowledge","2577-2848",1
"https://openalex.org/S45104564","Journal of Abnormal & Social Psychology","0096-851X",1
"https://openalex.org/S4210190754","Ledger","2379-5980",1
"https://openalex.org/S175775512","Life Sciences","0024-3205",1
"https://openalex.org/S4210174214","IEEE Open Journal of Signal Processing","2644-1322",1
"https://openalex.org/S99067594","Journal of Industrial Economics","0022-1821",1
"https://openalex.org/S126033908","Cancer","0008-543X",1
"https://openalex.org/S4210210251","IEEE Transactions on Emerging Topics in Computational Intelligence","2471-285X",1
"https://openalex.org/S2898482455","Alzheimer s & Dementia Diagnosis Assessment & Disease Monitoring","2352-8729",1
"https://openalex.org/S55260584","Probability Surveys","1549-5787",1
"https://openalex.org/S4210175912","ACM Transactions on Internet of Things","2577-6207",1
"https://openalex.org/S121830084","BioScience","0006-3568",1
"https://openalex.org/S102436923","New Astronomy","1384-1076",1
"https://openalex.org/S112620617","Simulation & Gaming","1046-8781",1
"https://openalex.org/S179575189","Judgment and Decision Making","1930-2975",1
"https://openalex.org/S4306424877","Language Resources and Evaluation","1574-020X",1
"https://openalex.org/S170977379","Experimental Astronomy","0922-6435",1
"https://openalex.org/S173877794","Annals of Physics","0003-4916",1
"https://openalex.org/S74970393","Global Change Biology","1354-1013",1
"https://openalex.org/S2737838425","ICST Transactions on Security and Safety","2032-9393",1
"https://openalex.org/S187110076","IEEE Transactions on NanoBioscience","1536-1241",1
"https://openalex.org/S184821498","Journal of Communications","1796-2021",1
"https://openalex.org/S4210237352","Knowledge Engineering and Data Science","2597-4602",1
"https://openalex.org/S4210206803","Archives of Internal Medicine","0003-9926",1
"https://openalex.org/S24861202","Enterprise Information Systems","1751-7575",1
"https://openalex.org/S60324941","Numerical Linear Algebra with Applications","1070-5325",1
"https://openalex.org/S136819581","Journal of Advances in Information Technology","1798-2340",1
"https://openalex.org/S183498172","Journal of the Franklin Institute","0016-0032",1
"https://openalex.org/S110231434","International Journal of Business Process Integration and Management","1741-8763",1
"https://openalex.org/S105046310","ACM Transactions on Design Automation of Electronic Systems","1084-4309",1
"https://openalex.org/S46950560","Structural Health Monitoring","1475-9217",1
"https://openalex.org/S179979277","International Economic Review","0020-6598",1
"https://openalex.org/S134988049","Econometric Reviews","0747-4938",1
"https://openalex.org/S206406316","Neural Network World","1210-0552",1
"https://openalex.org/S4210213798","AEA Papers and Proceedings","2574-0768",1
"https://openalex.org/S152623109","Program electronic library and information systems","0033-0337",1
"https://openalex.org/S2764955546","Journal of King Saud University - Computer and Information Sciences","1319-1578",1
"https://openalex.org/S164898596","Journal of Applied Logic","1570-8683",1
"https://openalex.org/S4210193518","Workshops in computing","1431-1682",1
"https://openalex.org/S55111660","Hippocampus","1050-9631",1
"https://openalex.org/S2486819371","Journal of Cloud Computing Advances Systems and Applications","2192-113X",1
"https://openalex.org/S179409916","Index on Censorship","0306-4220",1
"https://openalex.org/S200893805","Molecular Systems Biology","1744-4292",1
"https://openalex.org/S162176842","BioMedical Engineering OnLine","1475-925X",1
"https://openalex.org/S173221293","Wilmott","1540-6962",1
"https://openalex.org/S168395412","International Journal of Wireless and Mobile Computing","1741-1084",1
"https://openalex.org/S75534514","Constraints","1383-7133",1
"https://openalex.org/S207341031","Progress in Physical Geography Earth and Environment","0309-1333",1
"https://openalex.org/S4210177399","Automated Software Engineering","0928-8910",1
"https://openalex.org/S88315673","Ecological Modelling","0304-3800",1
"https://openalex.org/S2898305631","Joule","2542-4351",1
"https://openalex.org/S130179515","Economic Record","0013-0249",1
"https://openalex.org/S4210179954","Lecture notes in electrical engineering","1876-1100",1
"https://openalex.org/S946213959","Atmosphere","2073-4433",1
"https://openalex.org/S110796159","Applications of Mathematics","0862-7940",1
"https://openalex.org/S4210202795","Sci","2413-4155",1
"https://openalex.org/S4210200121","Advanced Therapeutics","2366-3987",1
"https://openalex.org/S2764680519","International Journal of Database Theory and Application","2005-4270",1
"https://openalex.org/S2595131146","Frontiers in Bioengineering and Biotechnology","2296-4185",1
"https://openalex.org/S191377590","International Journal of Methods in Psychiatric Research","1049-8931",1
"https://openalex.org/S117898428","Cerebral Cortex","1047-3211",1
"https://openalex.org/S49878492","Diabetes Care","0149-5992",1
"https://openalex.org/S4210169344","Annals of Eugenics","2050-1439",1
"https://openalex.org/S118811769","Aquatic Sciences","1015-1621",1
"https://openalex.org/S4210174675","Physical review. B, Condensed matter","0163-1829",1
"https://openalex.org/S47778307","Computational and Mathematical Organization Theory","1381-298X",1
"https://openalex.org/S2502551423","OR Spectrum","0171-6468",1
"https://openalex.org/S2764977685","International Journal of Computing","1727-6209",1
"https://openalex.org/S167117542","Journal of Applied Statistics","0266-4763",1
"https://openalex.org/S4210235683","Journal of the International Association for Mathematical Geology","0020-5958",1
"https://openalex.org/S158511090","Journal of Electronic Imaging","1017-9909",1
"https://openalex.org/S71577765","Advances in chemical physics","0065-2385",1
"https://openalex.org/S5820498","EURASIP Journal on Information Security","1687-4161",1
"https://openalex.org/S124504522","Information Systems Management","1058-0530",1
"https://openalex.org/S267729","International Transactions in Operational Research","0969-6016",1
"https://openalex.org/S119153320","Journal of Decision System","1246-0125",1
"https://openalex.org/S100014455","BMC Research Notes","1756-0500",1
"https://openalex.org/S4210186527","High-Confidence Computing","2667-2952",1
"https://openalex.org/S4210188395","Ethics & the Environment","1085-6633",1
"https://openalex.org/S111160002","Magnetic Resonance in Medicine","0740-3194",1
"https://openalex.org/S77368557","Health and Quality of Life Outcomes","1477-7525",1
"https://openalex.org/S4210183624","Epilepsia Open","2470-9239",1
"https://openalex.org/S32869529","Combustion and Flame","0010-2180",1
"https://openalex.org/S107133554","Astronomy and Computing","2213-1337",1
"https://openalex.org/S2058785","Journal of money credit and banking","0022-2879",1
"https://openalex.org/S4210177615","Journal of Banking and Financial Technology","2524-7956",1
"https://openalex.org/S132076093","Planning Theory & Practice","1464-9357",1
"https://openalex.org/S121023886","Biotechnology & Biotechnological Equipment","1310-2818",1
"https://openalex.org/S61703936","Journal of Educational Psychology","0022-0663",1
"https://openalex.org/S2737215817","The international archives of the photogrammetry, remote sensing and spatial information sciences/International archives of the photogrammetry, remote sensing and spatial information sciences","1682-1750",1
"https://openalex.org/S15470582","Epidemiology","1044-3983",1
"https://openalex.org/S60406085","Geoscientific model development","1991-959X",1
"https://openalex.org/S65364685","JAMA Internal Medicine","2168-6106",1
"https://openalex.org/S4210181909","ACM Letters on Programming Languages and Systems","1057-4514",1
"https://openalex.org/S4210169156","Lecture notes in networks and systems","2367-3389",1
"https://openalex.org/S7804318","GIScience & Remote Sensing","1548-1603",1
"https://openalex.org/S38672802","IETE Technical Review","0256-4602",1
"https://openalex.org/S173339282","ISPRS Journal of Photogrammetry and Remote Sensing","0924-2716",1
"https://openalex.org/S4210180675","Dependable computing and fault-tolerant systems","0932-5581",1
"https://openalex.org/S38677346","Evolutionary Computation","1063-6560",1
"https://openalex.org/S76910236","Ocean Engineering","0029-8018",1
"https://openalex.org/S2898434319","Energy Reports","2352-4847",1
"https://openalex.org/S153329750","Communications in Statistics - Simulation and Computation","0361-0918",1
"https://openalex.org/S4210226894","Proceedings of the American Mathematical Society","0002-9939",1
"https://openalex.org/S4210208984","International Journal of Computer & Information Sciences","0091-7036",1
"https://openalex.org/S997959834","Electronic Journal of Statistics","1935-7524",1
"https://openalex.org/S4210223220","Theory and Applications of Graphs","2470-9859",1
"https://openalex.org/S153445956","Urban Geography","0272-3638",1
"https://openalex.org/S59311786","Social Science Research","0049-089X",1
"https://openalex.org/S2764773711","International Journal of Business and Society","1511-6670",1
"https://openalex.org/S4210191605","Computers, materials & continua/Computers, materials & continua (Print)","1546-2218",1
"https://openalex.org/S2764679394","Earth and Space Science","2333-5084",1
"https://openalex.org/S131102849","Journal of Oncology Practice","1554-7477",1
"https://openalex.org/S4210195888","A Nudge Too Far? A Nudge at All? On Paying People to Be Healthy","1488-917X",1
"https://openalex.org/S156904493","Signal Image and Video Processing","1863-1703",1
"https://openalex.org/S201609156","Brain Topography","0896-0267",1
"https://openalex.org/S128025751","Speech Communication","0167-6393",1
"https://openalex.org/S4210218084","Complex Systems Informatics and Modeling Quarterly","2255-9922",1
"https://openalex.org/S49614445","Neurophysiologie Clinique","0987-7053",1
"https://openalex.org/S113871862","Journal of Affective Disorders","0165-0327",1
"https://openalex.org/S121666818","Human Brain Mapping","1065-9471",1
"https://openalex.org/S4210202865","ACM SIGAPP Applied Computing Review","1559-6915",1
"https://openalex.org/S11810700","International Journal of Research in Marketing","0167-8116",1
"https://openalex.org/S133363738","IEEE Transactions on Control Systems Technology","1063-6536",1
"https://openalex.org/S207433681","IEICE Electronics Express","1349-2543",1
"https://openalex.org/S2764477176","International Journal of Computer and Electrical Engineering","1793-8163",1
"https://openalex.org/S69872077","International Journal of Project Management","0263-7863",1
"https://openalex.org/S203619773","IEEE Reviews in Biomedical Engineering","1941-1189",1
"https://openalex.org/S2506067282","SoftwareX","2352-7110",1
"https://openalex.org/S9536269","Sociological Methods & Research","0049-1241",1
"https://openalex.org/S3372071","Acta Applicandae Mathematicae","0167-8019",1
"https://openalex.org/S7571225","Applied Mathematics Letters","0893-9659",1
"https://openalex.org/S96919139","American Economic Journal Microeconomics","1945-7669",1
"https://openalex.org/S170967050","American Journal of Epidemiology","0002-9262",1
"https://openalex.org/S64223753","The Journal of Business","0021-9398",1
"https://openalex.org/S27728525","Machine Vision and Applications","0932-8092",1
"https://openalex.org/S119407788","Biopreservation and Biobanking","1947-5543",1
"https://openalex.org/S4210219266","Studies in big data","2197-6511",1
"https://openalex.org/S60436882","IEEE Transactions on Electronic Computers","0367-7508",1
"https://openalex.org/S106956883","European Transport Research Review","1866-8887",1
"https://openalex.org/S24321443","Journal of Quantitative Linguistics","0929-6174",1
"https://openalex.org/S4220651901","Electronic workshops in computing","1477-9358",1
"https://openalex.org/S159120381","Journal of Retailing","0022-4359",1
"https://openalex.org/S2764941518","Brain Connectivity","2158-0014",1
"https://openalex.org/S73060445","The Visual Computer","0178-2789",1
"https://openalex.org/S15952048","International Journal of Imaging Systems and Technology","0899-9457",1
"https://openalex.org/S30594836","Journal of Computer-Mediated Communication","1083-6101",1
"https://openalex.org/S73818907","IEEE Transactions on Circuit Theory","0018-9324",1
"https://openalex.org/S92363890","BMC Systems Biology","1752-0509",1
"https://openalex.org/S12410666","Journal of Experimental Social Psychology","0022-1031",1
"https://openalex.org/S4210184423","International Cybersecurity Law Review","2662-9720",1
"https://openalex.org/S2764456466","International Journal of Software Engineering and Its Applications","1738-9984",1
"https://openalex.org/S110167451","Astronomy Education Review","1539-1515",1
"https://openalex.org/S4210208472","Resonance","0973-712X",1
"https://openalex.org/S78735424","Cognitive Science","0364-0213",1
"https://openalex.org/S139392130","Integration","0167-9260",1
"https://openalex.org/S182689569","Quantitative Finance","1469-7688",1
"https://openalex.org/S579031","Economic Theory","0938-2259",1
"https://openalex.org/S112197712","Sexually Transmitted Infections","1368-4973",1
"https://openalex.org/S4210231685","Teubner-Texte zur Mathematik","0138-502X",1
"https://openalex.org/S123869642","Czechoslovak Mathematical Journal","0011-4642",1
"https://openalex.org/S145524021","Advances in Water Resources","0309-1708",1
"https://openalex.org/S152589985","Information Technology Journal","1812-5638",1
"https://openalex.org/S194631498","Genes","2073-4425",1
"https://openalex.org/S4210184358","Smart Cities","2624-6511",1
"https://openalex.org/S4210226089","International Journal of Information Management Data Insights","2667-0968",1
"https://openalex.org/S2502544478","IEEE Transactions on Control of Network Systems","2325-5870",1
"https://openalex.org/S4210205417","American Journal of Medical Research","2334-4814",1
"https://openalex.org/S2596175017","Frontiers in ICT","2297-198X",1
"https://openalex.org/S72372694","Computational Intelligence and Neuroscience","1687-5265",1
"https://openalex.org/S1025735310","Nonprofit Business Advisor","1531-5428",1
"https://openalex.org/S75069817","Energy Procedia","1876-6102",1
"https://openalex.org/S187318915","Journal of Applied Mathematics and Decision Sciences","1173-9126",1
"https://openalex.org/S2764471594","Fudan Journal of the Humanities and Social Sciences","1674-0750",1
"https://openalex.org/S10446503","Environmental Health Perspectives","0091-6765",1
"https://openalex.org/S38866342","American Journal of Physics","0002-9505",1
"https://openalex.org/S2764746358","Indian Journal of Science and Technology","0974-5645",1
"https://openalex.org/S4220650826","Proceedings/Proceedings of the ... International Conference on Software Engineering and Knowledge Engineering","2325-9086",1
"https://openalex.org/S183989336","Lara D. Veeken","1462-0324",1
"https://openalex.org/S4210199229","Journal of Discrete Mathematics","2090-9845",1
"https://openalex.org/S148484591","Tropical Medicine & International Health","1360-2276",1
"https://openalex.org/S4210188283","Nature Sustainability","2398-9629",1
"https://openalex.org/S9186059","Library trends","0024-2594",1
"https://openalex.org/S3035173479","Energy Informatics","2520-8942",1
"https://openalex.org/S2765065777","Annals of discrete mathematics","0167-5060",1
"https://openalex.org/S4210202787","Springer series in the data sciences","2365-5682",1
"https://openalex.org/S4393918545","Proceedings of the Association for Information Science and Technology","2373-9231",1
"https://openalex.org/S191320764","Environmental Health","1476-069X",1
"https://openalex.org/S4210177083","Fundamental Research","2667-3258",1
"https://openalex.org/S4210234096","ACM SIGMIS Database the DATABASE for Advances in Information Systems","1532-0936",1
"https://openalex.org/S29331042","Political Analysis","1047-1987",1
"https://openalex.org/S10355277","Journal of Visualization","1343-8875",1
"https://openalex.org/S4210203791","FIRE Forum for International Research in Education","2326-3873",1
"https://openalex.org/S4210188945","Springer proceedings in complexity","2213-8684",1
"https://openalex.org/S20439492","Synthesis lectures on mobile and pervasive computing","1933-9011",1
"https://openalex.org/S195250905","Tectonophysics","0040-1951",1
"https://openalex.org/S2898299116","Online Social Networks and Media","2468-6964",1
"https://openalex.org/S8095556","Annual Review of Genomics and Human Genetics","1527-8204",1
"https://openalex.org/S4210219776","Information","2078-2489",1
"https://openalex.org/S4210201793","Artificial Intelligence in the Life Sciences","2667-3185",1
"https://openalex.org/S200794352","Oikos","0030-1299",1
"https://openalex.org/S157620343","American Sociological Review","0003-1224",1
"https://openalex.org/S70053155","The Lancet Neurology","1474-4422",1
"https://openalex.org/S197419112","Journal of Logic Language and Information","0925-8531",1
"https://openalex.org/S4210195883","IOP Conference Series Earth and Environmental Science","1755-1315",1
"https://openalex.org/S4210177215","Proceedings of the International Symposium on Human Factors and Ergonomics in Health Care","2327-8579",1
"https://openalex.org/S127754761","Journal of Water Resources Planning and Management","0733-9496",1
"https://openalex.org/S195759676","American Journal of Preventive Medicine","0749-3797",1
"https://openalex.org/S152598483","Web Intelligence and Agent Systems An International Journal","1570-1263",1
"https://openalex.org/S147691735","Philosophy of Science","0031-8248",1
"https://openalex.org/S4306523999","Proceedings of the American Society for Information Science and Technology","1550-8390",1
"https://openalex.org/S126920919","IEEE Geoscience and Remote Sensing Letters","1545-598X",1
"https://openalex.org/S4210184911","Systematic Zoology","0039-7989",1
"https://openalex.org/S176007004","American Political Science Review","0003-0554",1
"https://openalex.org/S969997697","Tarım Bilimleri Dergisi","1300-7580",1
"https://openalex.org/S191417626","Critical Care","1364-8535",1
"https://openalex.org/S64117906","Digital Signal Processing","1051-2004",1
"https://openalex.org/S4210225193","Schedae Informaticae","1732-3916",1
"https://openalex.org/S4210187124","Fudan Journal of the Humanities and Social Sciences","2198-2600",1
"https://openalex.org/S116977442","IEEE Transactions on Circuits and Systems I Regular Papers","1549-8328",1
"https://openalex.org/S185874209","BMC Medical Research Methodology","1471-2288",1
"https://openalex.org/S4210209742","The Journal of Web Science","2332-4031",1
"https://openalex.org/S74141806","SIAM Journal on Mathematical Analysis","0036-1410",1
"https://openalex.org/S2764806160","Geoinformatics FCE CTU","1802-2669",1
"https://openalex.org/S2307745","Journal of Lightwave Technology","0733-8724",1
"https://openalex.org/S56575750","ACM Transactions on Asian Language Information Processing","1530-0226",1
"https://openalex.org/S4210185292","Grammars","1386-7393",1
"https://openalex.org/S130797008","Earth Planets and Space","1343-8832",1
"https://openalex.org/S73400788","Journal of Engineering Education","1069-4730",1
"https://openalex.org/S23629721","International Journal of Advanced Computer Science and Applications","2156-5570",1
"https://openalex.org/S142306484","Journal of Operations Management","0272-6963",1
"https://openalex.org/S4210230306","International Journal of Innovative Research in Computer Science & Technology","2347-5552",1
"https://openalex.org/S55818814","Intel Technology Journal","1535-864X",1
"https://openalex.org/S4210188451","Asian Journal of Mathematics & Statistics","1994-5418",1
"https://openalex.org/S2735135405","GigaScience","2047-217X",1
"https://openalex.org/S181675524","Journal of Biomechanics","0021-9290",1
"https://openalex.org/S51141438","Transportation Research Part F Traffic Psychology and Behaviour","1369-8478",1
"https://openalex.org/S206630335","The American Journal of Psychology","0002-9556",1
"https://openalex.org/S70831867","Foundations and Trends® in Communications and Information Theory","1567-2190",1
"https://openalex.org/S4210186493","International Journal of Computer Theory and Engineering","1793-8201",1
"https://openalex.org/S60621485","Sociological Theory","0735-2751",1
"https://openalex.org/S2764449704","JMIR Mental Health","2368-7959",1
"https://openalex.org/S166515463","Human Molecular Genetics","0964-6906",1
"https://openalex.org/S4210240769","Series in machine perception and artificial intelligence","1793-0839",1
"https://openalex.org/S38112244","Brachytherapy","1538-4721",1
"https://openalex.org/S4210187041","Automated reasoning series","0927-1023",1
"https://openalex.org/S107631327","Regional Science and Urban Economics","0166-0462",1
"https://openalex.org/S55012689","Cancer Informatics","1176-9351",1
"https://openalex.org/S129952182","International Journal of Operational Research","1745-7645",1
"https://openalex.org/S64621741","Journal of Computer-Aided Molecular Design","0920-654X",1
"https://openalex.org/S127708089","Journal of Economic Literature","0022-0515",1
"https://openalex.org/S4210193102","Artificial intelligence for engineering design analysis and manufacturing","0890-0604",1
"https://openalex.org/S2898612692","Heliyon","2405-8440",1
"https://openalex.org/S4210194552","Journal of the Statistical Society of London","0959-5341",1
"https://openalex.org/S69773766","URBAN DESIGN International","1357-5317",1
"https://openalex.org/S196724125","Nature Reviews Molecular Cell Biology","1471-0072",1
"https://openalex.org/S4210174133","Proceedings of the International Conference on Parallel Processing","0190-3918",1
"https://openalex.org/S4210169857","Adaptation, learning, and optimization","1867-4534",1
"https://openalex.org/S86586338","International Journal of Web Engineering and Technology","1476-1289",1
"https://openalex.org/S46576051","Convergence The International Journal of Research into New Media Technologies","1354-8565",1
"https://openalex.org/S59323220","Hydrological Sciences Journal","0262-6667",1
"https://openalex.org/S4210237994","The London Edinburgh and Dublin Philosophical Magazine and Journal of Science","1941-5982",1
"https://openalex.org/S56271844","Information Systems and e-Business Management","1617-9846",1
"https://openalex.org/S17882476","Journal of Verbal Learning and Verbal Behavior","0022-5371",1
"https://openalex.org/S4210239724","Nature Electronics","2520-1131",1
"https://openalex.org/S102129144","First Monday","1396-0458",1
"https://openalex.org/S53726244","Journal of Managerial Psychology","0268-3946",1
"https://openalex.org/S4210236173","IACR Transactions on Symmetric Cryptology","2519-173X",1
