"id","display_name","issn_l","count"
"https://openalex.org/S184821498","Journal of Communications","1796-2021",2
"https://openalex.org/S931548824","Online Information Review","1468-4527",2
"https://openalex.org/S2596204836","Frontiers in Environmental Science","2296-665X",2
"https://openalex.org/S172929737","International Journal of Embedded and Real-Time Communication Systems","1947-3176",2
"https://openalex.org/S4210234514","Heritage","2571-9408",2
"https://openalex.org/S4210178187","Information Discovery and Delivery","2398-6247",2
"https://openalex.org/S91252481","Computer Speech & Language","0885-2308",2
"https://openalex.org/S2734413303","National Science Review","2053-714X",2
"https://openalex.org/S108911230","Molecules","1420-3049",2
"https://openalex.org/S55737203","Journal of Hydrology","0022-1694",2
"https://openalex.org/S4210231130","Information fusion and data science","2510-1536",2
"https://openalex.org/S2764624792","Nature Biomedical Engineering","2157-846X",2
"https://openalex.org/S4210169495","Scientia Sinica Mathematica","1674-7216",2
"https://openalex.org/S26018076","Computational Materials Science","0927-0256",2
"https://openalex.org/S4210182267","Understanding innovation","2197-5752",2
"https://openalex.org/S121210842","Recent Patents on Engineering","1872-2121",2
"https://openalex.org/S136038430","Mathematics in Computer Science","1661-8270",2
"https://openalex.org/S4387289179","ACM Journal on Responsible Computing","2832-0565",2
"https://openalex.org/S4210206003","ACM SIGACT News","0163-5700",2
"https://openalex.org/S159544283","Linear Algebra and its Applications","0024-3795",2
"","","2769-6472",2
"https://openalex.org/S4210199257","Engineering Reports","2577-8196",2
"https://openalex.org/S4387283396","Journal of Information and Intelligence","2949-7159",2
"https://openalex.org/S142305363","Computer Physics Communications","0010-4655",2
"https://openalex.org/S71857517","IET Generation Transmission & Distribution","1751-8687",2
"https://openalex.org/S2597052008","Frontiers in Medicine","2296-858X",2
"https://openalex.org/S2764474857","International Journal of Scientific Research in Science Engineering and Technology","2394-4099",2
"https://openalex.org/S158511090","Journal of Electronic Imaging","1017-9909",2
"https://openalex.org/S183459243","Radiologic Clinics of North America","0033-8389",2
"https://openalex.org/S2736465063","Journal of Imaging","2313-433X",2
"https://openalex.org/S2764624044","JOURNAL OF SHENZHEN UNIVERSITY SCIENCE AND ENGINEERING","1000-2618",2
"https://openalex.org/S2596175017","Frontiers in ICT","2297-198X",2
"https://openalex.org/S4387279249","Frontiers in Manufacturing Technology","2813-0359",2
"https://openalex.org/S133768115","Robotics and Autonomous Systems","0921-8890",2
"https://openalex.org/S185874209","BMC Medical Research Methodology","1471-2288",2
"https://openalex.org/S165454098","Engineering Structures","0141-0296",2
"https://openalex.org/S83624231","Software Testing Verification and Reliability","0960-0833",2
"https://openalex.org/S10082577","Journal of Documentation","0022-0418",2
"https://openalex.org/S4210239446","Revista Interface Tecnológica","1807-3980",2
"https://openalex.org/S4210177143","Contributions to statistics","1431-1968",2
"https://openalex.org/S4210198237","Data & Policy","2632-3249",2
"https://openalex.org/S4210171762","EURASIP Journal on Embedded Systems","1687-3955",2
"https://openalex.org/S4210220416","Discover Artificial Intelligence","2731-0809",2
"https://openalex.org/S2738381027","Revista General de Información y Documentación","1132-1873",1
"https://openalex.org/S38993383","IEEE Transactions on Haptics","1939-1412",1
"https://openalex.org/S33500248","Survey Review","0039-6265",1
"https://openalex.org/S2736743893","L’Espace Politique","1958-5500",1
"https://openalex.org/S4210177297","Advances in theory and practice of emerging markets","2522-5006",1
"https://openalex.org/S68503223","Metallurgical and Materials Transactions B","1073-5615",1
"https://openalex.org/S49488433","Drug Safety","0114-5916",1
"https://openalex.org/S4210227372","Intelligence-Based Medicine","2666-5212",1
"https://openalex.org/S146125958","Advances in Bioinformatics","1687-8027",1
"https://openalex.org/S4210210320","Advances in linguistics and communication studies","2372-1111",1
"https://openalex.org/S31465112","Journal of Anatomy","0021-8782",1
"https://openalex.org/S33782831","Advances in Operations Research","1687-9147",1
"https://openalex.org/S45331193","Journal of Intelligent Material Systems and Structures","1045-389X",1
"https://openalex.org/S2764849349","International Journal of Machine Learning and Computing","2010-3700",1
"https://openalex.org/S4210193328","Mathematical Medicine and Biology A Journal of the IMA","1477-8599",1
"https://openalex.org/S4210238230","J Statistika Jurnal Ilmiah Teori dan Aplikasi Statistika","2089-0028",1
"https://openalex.org/S70681891","Journal of Materials Engineering and Performance","1059-9495",1
"https://openalex.org/S198879913","IEEE Transactions on Microwave Theory and Techniques","0018-9480",1
"https://openalex.org/S103311983","Journal of Advertising","0091-3367",1
"https://openalex.org/S159894308","Geographical Analysis","0016-7363",1
"https://openalex.org/S4210206302","Humanities and Social Sciences Communications","2662-9992",1
"https://openalex.org/S4210237318","Linguistics Vanguard","2199-174X",1
"https://openalex.org/S2737009427","Information Management and Business Review","2220-3796",1
"https://openalex.org/S126013225","Systems Research and Behavioral Science","1092-7026",1
"https://openalex.org/S132226890","Ships and Offshore Structures","1744-5302",1
"https://openalex.org/S4393918934","Encyclopedia of complexity and systems science series","2629-2343",1
"https://openalex.org/S137656717","Water Practice & Technology","1751-231X",1
"https://openalex.org/S61906035","IEEE Security & Privacy","1540-7993",1
"https://openalex.org/S4210185390","Digital","2673-6470",1
"https://openalex.org/S4210167602","International Journal of Cartography","2372-9333",1
"https://openalex.org/S30680879","Applied Computational Intelligence and Soft Computing","1687-9724",1
"https://openalex.org/S140563256","Operational Research","1109-2858",1
"https://openalex.org/S4210204637","Geodesy and Cartography","0016-7126",1
"https://openalex.org/S60324941","Numerical Linear Algebra with Applications","1070-5325",1
"https://openalex.org/S164667806","International Journal of Information Technologies and Systems Approach","1935-570X",1
"https://openalex.org/S4210200020","Asian Journal of Civil Engineering","1563-0854",1
"https://openalex.org/S135204980","Advanced Functional Materials","1616-301X",1
"https://openalex.org/S53450646","Water Science & Technology","0273-1223",1
"https://openalex.org/S24464885","Clinical Psychology & Psychotherapy","1063-3995",1
"https://openalex.org/S125130336","International Journal of Social Research Methodology","1364-5579",1
"https://openalex.org/S23939942","Current Opinion in Biotechnology","0958-1669",1
"https://openalex.org/S4387290985","International Journal for Research Publication and Seminars","2278-6848",1
"https://openalex.org/S4210236281","Journal of the Korea Computer Graphics Society","1975-7883",1
"https://openalex.org/S181356434","Accounting Horizons","0888-7993",1
"https://openalex.org/S92940341","Chinese Journal of Integrative Medicine","1672-0415",1
"https://openalex.org/S4210218756","TELe-Health","2198-6037",1
"https://openalex.org/S2764853111","Journal of Economic and Financial Sciences","1995-7076",1
"https://openalex.org/S95522064","Medical Physics","0094-2405",1
"https://openalex.org/S4210224510","Gates Open Research","2572-4754",1
"https://openalex.org/S4210191533","Customer Needs and Solutions","2196-291X",1
"https://openalex.org/S4210229695","Computing and Software for Big Science","2510-2044",1
"https://openalex.org/S4210190014","Static & dynamic game theory: foundations & applications","2363-8524",1
"https://openalex.org/S170287832","Libri","0024-2667",1
"https://openalex.org/S4210205976","Computers in health care","1431-1917",1
"https://openalex.org/S70010600","Information Communication & Society","1369-118X",1
"https://openalex.org/S2765060133","Journal of Security and Sustainability Issues","2029-7017",1
"https://openalex.org/S185467048","International Journal of Information and Coding Theory","1753-7703",1
"https://openalex.org/S2737307029","Clío América","1909-941X",1
"https://openalex.org/S183886180","Transport in Porous Media","0169-3913",1
"https://openalex.org/S150263959","Statistical Methods in Medical Research","0962-2802",1
"https://openalex.org/S4210193652","Advances in human resources management and organizational development book series","2327-3372",1
"https://openalex.org/S116826539","JOM","1047-4838",1
"https://openalex.org/S4387292254","Emerging Media","2752-3543",1
"https://openalex.org/S2764706523","International Journal of Systems Science Operations & Logistics","2330-2674",1
"https://openalex.org/S177675236","Journal of Symbolic Logic","0022-4812",1
"https://openalex.org/S4210226814","International Journal of Education and Information Technologies","2074-1316",1
"https://openalex.org/S200298645","International Journal of Low-Carbon Technologies","1748-1317",1
"https://openalex.org/S156255550","Advanced Engineering Materials","1438-1656",1
"","","3028-3310",1
"https://openalex.org/S96410829","The Journal of Cell Biology","0021-9525",1
"https://openalex.org/S200893805","Molecular Systems Biology","1744-4292",1
"https://openalex.org/S197743716","Annals of Nuclear Energy","0306-4549",1
"https://openalex.org/S179905963","Journal of Fourier Analysis and Applications","1069-5869",1
"https://openalex.org/S105208853","Journal of Chemical Education","0021-9584",1
"https://openalex.org/S4210227458","Vodnij transport","2226-8553",1
"https://openalex.org/S38901890","International Journal of Accounting Information Systems","1467-0895",1
"https://openalex.org/S4210218417","Journal of Multimedia Information System","2383-7632",1
"https://openalex.org/S4210229444","Вісник Черкаського державного технологічного університету","2306-4412",1
"https://openalex.org/S164692974","IEEE Transactions on Plasma Science","0093-3813",1
"https://openalex.org/S4210195571","Operations Research and Fuzziology","2163-1530",1
"https://openalex.org/S4210220052","WSEAS TRANSACTIONS ON ADVANCES in ENGINEERING EDUCATION","1790-1979",1
"https://openalex.org/S2764439443","Suid-Afrikaanse tydskrif vir landbouvoorligting/South African journal of agricultural extension","0301-603X",1
"https://openalex.org/S4210176106","Journal of Management Control","2191-4761",1
"https://openalex.org/S20631277","RAIRO - Operations Research","0399-0559",1
"https://openalex.org/S4387286913","Blockchains","2813-5288",1
"https://openalex.org/S11282291","Journal of Real-Time Image Processing","1861-8200",1
"https://openalex.org/S127827428","Nature Methods","1548-7091",1
"https://openalex.org/S4210200966","Mobile communication in Asia","2468-2403",1
"https://openalex.org/S4210228876","Management for professionals","2192-8096",1
"https://openalex.org/S57293258","MIS Quarterly","0276-7783",1
"https://openalex.org/S2734669121","Information and Inference A Journal of the IMA","2049-8764",1
"https://openalex.org/S62458012","Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz","1436-9990",1
"https://openalex.org/S56681374","SAR and QSAR in environmental research","1026-776X",1
"https://openalex.org/S4210231726","Computer Research and Modeling","2076-7633",1
"https://openalex.org/S2738361838","Acta Universitatis Sapientiae Informatica","1844-6086",1
"https://openalex.org/S2764759993","International Journal of Business Communication","2329-4884",1
"https://openalex.org/S4210182959","Gradjevinski materijali i konstrukcije","2217-8139",1
"https://openalex.org/S4210201744","Synthese Library/Synthese library","0166-6991",1
"https://openalex.org/S4210174903","Scientific Bulletin of Mukachevo State University Series “Economics”","2313-8114",1
"https://openalex.org/S163849586","The Annual Review of Pharmacology and Toxicology","0362-1642",1
"https://openalex.org/S178258306","Empirical Economics","0377-7332",1
"https://openalex.org/S2764596442","Open Journal of Applied Sciences","2165-3917",1
"https://openalex.org/S176738267","The Journal of Behavioral Health Services & Research","1094-3412",1
"https://openalex.org/S165473669","Journal of Computational and Applied Mathematics","0377-0427",1
"https://openalex.org/S25854515","Current Bioinformatics","1574-8936",1
"https://openalex.org/S62275304","Journal of Digital Imaging","0897-1889",1
"https://openalex.org/S96210769","Journal of Electronic Commerce in Organizations","1539-2937",1
"https://openalex.org/S1014724869","Economic Research-Ekonomska Istraživanja","1331-677X",1
"https://openalex.org/S4210205503","International Journal on Cloud Computing Services and Architecture","2231-5853",1
"https://openalex.org/S201609156","Brain Topography","0896-0267",1
"https://openalex.org/S4210217596","Quantum Machine Intelligence","2524-4906",1
"https://openalex.org/S14815626","Schedae Informaticae","0860-0295",1
"https://openalex.org/S4210173430","Chinese Science Bulletin (Chinese Version)","0023-074X",1
"https://openalex.org/S161160597","SIAM Journal on Applied Dynamical Systems","1536-0040",1
"https://openalex.org/S4210227662","International Robotics & Automation Journal","2574-8092",1
"https://openalex.org/S2764989054","Problems and Perspectives in Management","1727-7051",1
"https://openalex.org/S4210191542","Advances in Applied Mathematics","2324-8009",1
"https://openalex.org/S144363146","The Information Society","0197-2243",1
"https://openalex.org/S4387282714","SciPost Physics Codebases","2949-804X",1
"https://openalex.org/S75093782","Plasma Physics and Controlled Fusion","0741-3335",1
"https://openalex.org/S2912548","Journal of Engineering Design","0954-4828",1
"https://openalex.org/S4210226981","Human Services Organizations Management Leadership & Governance","2330-3131",1
"https://openalex.org/S4210212399","Understanding complex systems","1860-0832",1
"https://openalex.org/S4210172436","CCF Transactions on Networking","2520-8462",1
"https://openalex.org/S111155417","Journal of the American Chemical Society","0002-7863",1
"https://openalex.org/S150722692","APL Materials","2166-532X",1
"https://openalex.org/S4387281872","Cyber Security and Applications","2772-9184",1
"https://openalex.org/S175683280","International Journal of Mental Health Nursing","1445-8330",1
"https://openalex.org/S2764816348","Scientific Bulletin of UNFU","1994-7836",1
"https://openalex.org/S40528764","The Journal of Academic Librarianship","0099-1333",1
"https://openalex.org/S4210233887","VFAST Transactions on Software Engineering","2309-3978",1
"https://openalex.org/S94851452","Singapore Medical Journal","0037-5675",1
"https://openalex.org/S4210200121","Advanced Therapeutics","2366-3987",1
"https://openalex.org/S2358700","foresight","1463-6689",1
"https://openalex.org/S4210233094","International series on computer entertainment and media technology","2364-9488",1
"https://openalex.org/S2737535254","Communications in Applied and Industrial Mathematics","2038-0909",1
"https://openalex.org/S139016016","International Journal of Primatology","0164-0291",1
"https://openalex.org/S74080386","International Journal of Eating Disorders","0276-3478",1
"https://openalex.org/S73028643","Journal of Classification","0176-4268",1
"https://openalex.org/S4210185928","Higher-Order and Symbolic Computation","1388-3690",1
"https://openalex.org/S171842551","Journal of Mathematical Biology","0303-6812",1
"https://openalex.org/S129102366","Reviews of Geophysics","1944-9208",1
"https://openalex.org/S151498627","Electric Power Systems Research","0378-7796",1
"https://openalex.org/S10131218","Revista Brasileira de Medicina do Esporte","1517-8692",1
"https://openalex.org/S39223014","Solar Physics","0038-0938",1
"https://openalex.org/S4210222494","Sustainable Futures","2666-1888",1
"https://openalex.org/S102320310","Journal of Information Communication and Ethics in Society","1477-996X",1
"https://openalex.org/S4387280997","Salud Ciencia y Tecnología","2796-9711",1
"https://openalex.org/S88884646","Japanese Psychological Research","0021-5368",1
"https://openalex.org/S101766102","Mathematical Structures in Computer Science","0960-1295",1
"https://openalex.org/S4210226210","Marmara Fen Bilimleri Dergisi","2146-5150",1
"https://openalex.org/S2739153651","Science Editing","2288-7474",1
"https://openalex.org/S130039360","International Journal of Precision Engineering and Manufacturing","1229-8557",1
"https://openalex.org/S9424914","Statistics & Probability Letters","0167-7152",1
"https://openalex.org/S93764904","Vadose Zone Journal","1539-1663",1
"https://openalex.org/S4210227635","IEEE Open Journal of the Industrial Electronics Society","2644-1284",1
"https://openalex.org/S200047447","International Journal of Web and Grid Services","1741-1106",1
"https://openalex.org/S193263997","Journal of Manufacturing Science and Engineering","1087-1357",1
"https://openalex.org/S192935422","Sport in Society","1743-0437",1
"https://openalex.org/S2738061262","MedienPädagogik Zeitschrift für Theorie und Praxis der Medienbildung","1424-3636",1
"https://openalex.org/S4210179726","SpringerBriefs in global understanding","2509-7792",1
"https://openalex.org/S108821158","Geophysical Journal International","0956-540X",1
"https://openalex.org/S150306837","International Journal of Database Management Systems","0975-5705",1
"https://openalex.org/S4210230413","Management Research Review","2040-8269",1
"https://openalex.org/S133138818","Journal of Cases on Information Technology","1548-7717",1
"https://openalex.org/S132049688","Obesity Reviews","1467-7881",1
"https://openalex.org/S177792750","Decision Sciences","0011-7315",1
"https://openalex.org/S2876017","Journal of Banking & Finance","0378-4266",1
"https://openalex.org/S1017267059","National Academy Science Letters","0250-541X",1
"https://openalex.org/S4210180979","Synthesis lectures on engineering, science, and technology","2690-0300",1
"https://openalex.org/S4210225193","Schedae Informaticae","1732-3916",1
"https://openalex.org/S4210195268","International Journal of Data Analytics","2644-1705",1
"","","3008-8127",1
"https://openalex.org/S39012697","Fundamenta Informaticae","0169-2968",1
"https://openalex.org/S33451491","Journal of Graph Algorithms and Applications","1526-1719",1
"https://openalex.org/S54262493","Fluctuation and Noise Letters","0219-4775",1
"https://openalex.org/S4210193505","International Journal of Computers in Clinical Practice","2470-8526",1
"https://openalex.org/S2764935091","Journal of Process Management New Technologies","2334-735X",1
"https://openalex.org/S2475542964","Quality Technology & Quantitative Management","1684-3703",1
"https://openalex.org/S64418186","Journal of Clinical Epidemiology","0895-4356",1
"https://openalex.org/S12054454","The Imaging Science Journal","1368-2199",1
"https://openalex.org/S2737241975","Horticulturae","2311-7524",1
"https://openalex.org/S4210226373","Journal of Human Trafficking","2332-2705",1
"https://openalex.org/S34720450","Canadian Journal of Plant Science","0008-4220",1
"https://openalex.org/S4210224898","Journal of Service Theory and Practice","2055-6225",1
"https://openalex.org/S183957208","Seismological Research Letters","0895-0695",1
"https://openalex.org/S4210168317","Springer proceedings in physics","0930-8989",1
"https://openalex.org/S114484406","Journal of Synchrotron Radiation","0909-0495",1
"https://openalex.org/S136529485","Behavioral Ecology and Sociobiology","0340-5443",1
"https://openalex.org/S40187045","Earth-Science Reviews","0012-8252",1
"https://openalex.org/S4210170792","International Journal of Research in Science and Technology","2249-0604",1
"https://openalex.org/S4210225776","Communications Biology","2399-3642",1
"https://openalex.org/S4210186437","Polibits","1870-9044",1
"https://openalex.org/S4210207407","INFORMS Journal on Optimization","2575-1484",1
"https://openalex.org/S207023548","Neural Computation","0899-7667",1
"https://openalex.org/S2500830676","IEEE Wireless Communications Letters","2162-2337",1
"https://openalex.org/S17551360","Water Resources Management","0920-4741",1
"https://openalex.org/S116571295","Medical Image Analysis","1361-8415",1
"https://openalex.org/S97048498","The International Journal of Logistics Management","0957-4093",1
"https://openalex.org/S125795645","Chemie Ingenieur Technik","0009-286X",1
"https://openalex.org/S165620878","Current Cardiovascular Risk Reports","1932-9520",1
"https://openalex.org/S4210188861","Journal of Sports Analytics","2215-020X",1
"https://openalex.org/S84989246","Technology Pedagogy and Education","1475-939X",1
"https://openalex.org/S73252628","Frontiers in Neural Circuits","1662-5110",1
"https://openalex.org/S90108747","International Journal on Document Analysis and Recognition (IJDAR)","1433-2825",1
"https://openalex.org/S165709033","Current Anthropology","0011-3204",1
"https://openalex.org/S38677346","Evolutionary Computation","1063-6560",1
"https://openalex.org/S143744428","European Journal of Pain","1090-3801",1
"https://openalex.org/S2898269294","MethodsX","2215-0161",1
"https://openalex.org/S2764485085","SAGE Open Medicine","2050-3121",1
"https://openalex.org/S190936789","Journal of Cryptology","0933-2790",1
"https://openalex.org/S4210234655","MGIMO Review of International Relations","2071-8160",1
"https://openalex.org/S170231156","International Journal of Entrepreneurial Behaviour & Research","1355-2554",1
"https://openalex.org/S4210219247","Structural Control and Health Monitoring","1545-2255",1
"https://openalex.org/S4210176116","Documentation et bibliothèques","0315-2340",1
"https://openalex.org/S155686367","Electronics and Communications in Japan","1942-9533",1
"https://openalex.org/S80299757","IEEE Transactions on Biomedical Circuits and Systems","1932-4545",1
"https://openalex.org/S4210240017","World of Transport and Transportation","1992-3252",1
"https://openalex.org/S4210235995","Springer series in adaptive environments","2522-5529",1
"https://openalex.org/S2764492260","JUSTC","0253-2778",1
"https://openalex.org/S139685423","Foundations and Trends in Databases","1931-7883",1
"https://openalex.org/S4210240678","Computational and Mathematical Methods","2577-7408",1
"https://openalex.org/S161957261","Journal of Applied Animal Research","0971-2119",1
"https://openalex.org/S6505649","BMC Medical Imaging","1471-2342",1
"https://openalex.org/S88537382","Modern Physics Letters B","0217-9849",1
"https://openalex.org/S5502893","Applicable Analysis and Discrete Mathematics","1452-8630",1
"https://openalex.org/S89954039","Journal of Structural Biology","1047-8477",1
"https://openalex.org/S4210195059","Modeling and simulation in science, engineering & technology","2164-3725",1
"https://openalex.org/S173595373","GPS Solutions","1080-5370",1
"https://openalex.org/S4210198611","Computers in Human Behavior Reports","2451-9588",1
"https://openalex.org/S4387287557","Data & Metadata","2953-4917",1
"https://openalex.org/S43092948","Genome Research","1088-9051",1
"https://openalex.org/S4210221150","PLOS Digital Health","2767-3170",1
"https://openalex.org/S4210233693","MERCATI & COMPETITIVITÀ","1826-7386",1
"https://openalex.org/S4387997390","European Journal of Contemporary Education and E-Learning","2786-8710",1
"https://openalex.org/S93121129","Hydrology and earth system sciences","1027-5606",1
"https://openalex.org/S174672550","Aging Cell","1474-9718",1
"https://openalex.org/S4210193025","Studies in Infrastructure and Control","2730-6453",1
"https://openalex.org/S146709414","The Journal of Physical Chemistry A","1089-5639",1
"https://openalex.org/S4210237608","Perspectives of Earth and Space Scientists","2637-6989",1
"https://openalex.org/S186254152","Journal of Thermal Science and Engineering Applications","1948-5085",1
"https://openalex.org/S18727733","IMA Journal of Management Mathematics","1471-678X",1
"https://openalex.org/S149937609","Chemical Engineering Journal","1385-8947",1
"https://openalex.org/S121161810","Proteins Structure Function and Bioinformatics","0887-3585",1
"","","2097-3705",1
"https://openalex.org/S4210215648","Earth","2673-4834",1
"https://openalex.org/S167829764","Environmental Impact Assessment Review","0195-9255",1
"https://openalex.org/S4210174312","International Journal of Advanced Network Monitoring and Controls","2470-8038",1
"https://openalex.org/S6941720","RAIRO - Theoretical Informatics and Applications","0988-3754",1
"https://openalex.org/S4393919537","Portal hypertension & cirrhosis","2770-5838",1
"https://openalex.org/S4210209118","Educational Dimension","2708-4604",1
"https://openalex.org/S20981179","tm - Technisches Messen","0171-8096",1
"https://openalex.org/S2764879640","Global Journal of Flexible Systems Management","0972-2696",1
"https://openalex.org/S113449338","Journal of Shanghai Jiaotong University (Science)","1995-8188",1
"https://openalex.org/S4210184339","Journal of Big Data Analytics in Transportation","2523-3556",1
"https://openalex.org/S47057106","Journal of Logic and Computation","0955-792X",1
"https://openalex.org/S2092408","Conflict Resolution Quarterly","1536-5581",1
"https://openalex.org/S4393919040","Cognitive informatics in biomedicine and healthcare","2662-7280",1
"https://openalex.org/S185954893","Journal of Biological Education","0021-9266",1
"https://openalex.org/S77047749","The Journal of Chemical Physics","0021-9606",1
"https://openalex.org/S2307745","Journal of Lightwave Technology","0733-8724",1
"https://openalex.org/S102399824","Quality & Quantity","0033-5177",1
"https://openalex.org/S130797008","Earth Planets and Space","1343-8832",1
"https://openalex.org/S3569471","IET Radar Sonar & Navigation","1751-8784",1
"https://openalex.org/S126770807","European Journal of Clinical Nutrition","0954-3007",1
"https://openalex.org/S4210217608","Infrastructures","2412-3811",1
"https://openalex.org/S2764668805","Geophysical monograph","0065-8448",1
"https://openalex.org/S4210229257","Integrated circuits and systems","1558-9412",1
"https://openalex.org/S4210239319","Modeling and optimization in science and technologies","2196-7334",1
"https://openalex.org/S1040749385","Biomedical Engineering Applications Basis and Communications","1016-2372",1
"https://openalex.org/S80798719","International Journal of Emerging Electric Power Systems","1553-779X",1
"https://openalex.org/S2479525500","Iranian Journal of Science and Technology Transactions of Civil Engineering","2228-6160",1
"https://openalex.org/S4306534980","WSEAS TRANSACTIONS ON BUSINESS AND ECONOMICS","1109-9526",1
"https://openalex.org/S192184247","International Journal of Mobile Computing and Multimedia Communications","1937-9412",1
"https://openalex.org/S94414036","Canadian Geographies / Géographies canadiennes","0008-3658",1
"https://openalex.org/S202812398","Information Systems Research","1047-7047",1
"https://openalex.org/S146534985","Journal of Economic Interaction and Coordination","1860-711X",1
"https://openalex.org/S31968085","Behavior Modification","0145-4455",1
"https://openalex.org/S4210214220","Mathematical Modeling and Computing","2312-9794",1
"https://openalex.org/S4210182063","IEICE INFORMATION AND SYSTEMS SOCIETY JOURNAL","2189-9797",1
"https://openalex.org/S197396629","The British Accounting Review","0890-8389",1
"https://openalex.org/S197055754","Korean Journal of Chemical Engineering","0256-1115",1
"https://openalex.org/S135394783","The International Journal of Management Education","1472-8117",1
"https://openalex.org/S8839896","European Journal of Applied Mathematics","0956-7925",1
"https://openalex.org/S204703277","Fractals","0218-348X",1
"https://openalex.org/S4210173606","Journal of Machine and Computing","2788-7669",1
"https://openalex.org/S4210178306","Computer supported cooperative work","1431-1496",1
"https://openalex.org/S145859750","International Journal for Simulation and Multidisciplinary Design Optimization","1779-6288",1
"https://openalex.org/S145009937","Journal of the Royal Statistical Society Series B (Statistical Methodology)","1369-7412",1
"https://openalex.org/S4210227886","GetMobile Mobile Computing and Communications","2375-0529",1
"https://openalex.org/S4210196547","IET Smart Grid","2515-2947",1
"https://openalex.org/S178362034","Industrial Crops and Products","0926-6690",1
"https://openalex.org/S2501230301","Technology and Health Care","0928-7329",1
"https://openalex.org/S16239639","Proceedings of the Institution of Mechanical Engineers Part D Journal of Automobile Engineering","0954-4070",1
"https://openalex.org/S198288194","Journal of Mathematics and Music","1745-9737",1
"https://openalex.org/S164001016","ACS Applied Materials & Interfaces","1944-8244",1
"https://openalex.org/S135221619","Computer Aided Geometric Design","0167-8396",1
"https://openalex.org/S11781297","Plant and Soil","0032-079X",1
"https://openalex.org/S188633547","Fish Physiology and Biochemistry","0920-1742",1
"https://openalex.org/S4387286577","JMIR AI","2817-1705",1
"https://openalex.org/S203966947","IEEE Transactions on Power Delivery","0885-8977",1
"https://openalex.org/S58438227","Journal of Revenue and Pricing Management","1476-6930",1
"https://openalex.org/S87338489","AJP Heart and Circulatory Physiology","0363-6135",1
"https://openalex.org/S4306515680","Journal of Internet Computing and services","1598-0170",1
"https://openalex.org/S49770870","Ecohydrology & Hydrobiology","1642-3593",1
"https://openalex.org/S4210192596","IEEE Solid-State Circuits Letters","2573-9603",1
"https://openalex.org/S100142436","IEEE Transactions on Broadcasting","0018-9316",1
"https://openalex.org/S90466346","Interactive Learning Environments","1049-4820",1
"https://openalex.org/S4210240247","Physical Review Research","2643-1564",1
"https://openalex.org/S9435936","Long Range Planning","0024-6301",1
"https://openalex.org/S4210180070","BSSS Journal of Computer","0975-7228",1
"https://openalex.org/S3034459479","Complex Adaptive Systems Modeling","2194-3206",1
"https://openalex.org/S4210222854","Springer Actuarial","2523-3262",1
"https://openalex.org/S4210220034","Thermal Science and Engineering Progress","2451-9049",1
"https://openalex.org/S5240358","IEEE Transactions on Biomedical Engineering","0018-9294",1
"https://openalex.org/S4210181168","X.media.press","1439-3107",1
"https://openalex.org/S149146142","International Journal of Innovation and Technology Management","0219-8770",1
"https://openalex.org/S140302479","Bulletin of the American Meteorological Society","0003-0007",1
"https://openalex.org/S4210195151","Advances in human services and public health (AHSPH) book series","2475-6571",1
"https://openalex.org/S4387288173","Journal of Computing and Electronic Information Management","2413-1660",1
"https://openalex.org/S166796225","Journal of Pharmacy & Pharmaceutical Sciences","1482-1826",1
"https://openalex.org/S4393918814","B&H eletrical engineering","2566-3143",1
"https://openalex.org/S4210237802","Mathematical Geosciences","1874-8953",1
"https://openalex.org/S177586587","Computer Supported Cooperative Work (CSCW)","0925-9724",1
"https://openalex.org/S137436721","Graphical Models","1524-0703",1
"https://openalex.org/S4210182064","Health and Technology","2190-7196",1
"https://openalex.org/S69790668","Systemic Practice and Action Research","1094-429X",1
"https://openalex.org/S4210215848","Journal of Zhejiang University. Science A","1673-565X",1
"https://openalex.org/S2913450704","Journal of the Robotics Society of Japan","0289-1824",1
"https://openalex.org/S4210209864","Signal and Data Processing","2538-4201",1
"https://openalex.org/S154433558","Continuum","1030-4312",1
"https://openalex.org/S72716621","International Journal of Mechanical Sciences","0020-7403",1
"https://openalex.org/S4210186580","Socio-affective computing","2509-5714",1
"https://openalex.org/S4210203112","Proceedings of the Institution of Civil Engineers - Management Procurement and Law","1751-4304",1
"https://openalex.org/S68667861","Bautechnik","0932-8351",1
"https://openalex.org/S47930974","Genetic Programming and Evolvable Machines","1389-2576",1
"https://openalex.org/S88577320","Finance research letters","1544-6131",1
"https://openalex.org/S189109583","Scientific and Technical Information Processing","0147-6882",1
"https://openalex.org/S4210220342","WSEAS TRANSACTIONS ON COMPUTERS","1109-2750",1
"https://openalex.org/S148599315","International Journal of Hospitality Management","0278-4319",1
"https://openalex.org/S88603889","New Media & Society","1461-4448",1
"https://openalex.org/S172430362","Problems of Information Transmission","0032-9460",1
"https://openalex.org/S4398839","International Journal of Control Automation and Systems","1598-6446",1
"https://openalex.org/S2493549543","Sustainable Energy Grids and Networks","2352-4677",1
"https://openalex.org/S101209419","Journal of Development Economics","0304-3878",1
"https://openalex.org/S4210203308","Denshi Jouhou Tsuushin Gakkai Tsuushin Sosaieti magajin/B-plus/Denshi Jouhou Tsuushin Gakkai Tsuushin Sosaeti magajin","1881-9567",1
"https://openalex.org/S4210240470","Программирование","0132-3474",1
